"","k","r","msy","s","obj"
"1",343999.9165423,0.133837764739508,11510.0449751497,0.392563140867512,1.33655052025894e-08
"2",113346.629090393,0.78850818194444,22343.6861083992,0.429936835762059,0.494981157209185
"3",283396.943398635,0.17709616908429,12547.1282515239,0.175066765749608,1.29048830233014e-07
"4",373133.717434849,0.111852690131977,10434.0025185082,0.316255904372415,2.39400746449014e-08
"5",545658.160019636,0.0365155996422531,4981.25872820137,0.180747405426633,6.63839802572674e-09
"6",424032.619534567,0.0856830508370464,9083.10212403657,0.288920220423684,1.43121784978995e-08
"7",376628.34025206,0.110532391204685,10407.407760878,0.325127175002652,8.64814242440559e-09
"8",146402.647206104,0.524370098449786,19192.2926321935,0.0271058177216766,0.437697622577139
"9",129711.142924299,0.636317639251435,20634.3720625489,0.0598721291794696,0.803623637166391
"10",128153.661900603,0.648715562784494,20783.8187256859,0.150039235846679,0.724077218818689
"11",393090.652501977,0.098934063405418,9722.51388467693,0.277547454887192,6.39282887737735e-09
"12",207599.213721669,0.300203573949374,15580.5064770813,0.174567951729482,6.11364186747787e-07
"13",723128.624138378,0.00973382858140068,1759.70251741677,0.245801727238909,4.25108828694398e-09
"14",215379.76417141,0.282836645663946,15229.3225105334,0.191919762819447,3.03957736341731e-07
"15",545498.194866715,0.0453695559683484,6187.25272065961,0.269385596441848,9.56389645256905e-09
"16",372881.129596545,0.0967397184691198,9018.10387490428,0.0330051796360684,2.21016493301418e-09
"17",385928.639127811,0.0977647085987977,9432.55023606525,0.199161365120766,5.66010066593847e-09
"18",345998.625237856,0.126971853751681,10983.0217104959,0.294464716902361,2.994110781529e-08
"19",662097.200617071,0.00334981880542124,554.476413410955,0.115568757173987,2.0067780492905e-09
"20",343032.197706765,0.128038039976188,10980.2925607746,0.276071990992768,2.38774320315827e-08
"21",350273.556017783,0.129923625844749,11377.2026088411,0.392568429195059,3.92955967765118e-09
"22",303263.173330793,0.161930785013139,12276.9109307577,0.338265920115379,1.78002029227464e-08
"23",179751.416958668,0.37821573974694,16996.2037838958,0.15822126058476,5.50113770120264e-07
"24",387416.475231573,0.100692344845059,9752.4683306687,0.260162309517874,3.29975138879668e-08
"25",327273.792022955,0.145776904767695,11927.2401031731,0.403114396435679,1.77560510739028e-09
"26",392044.739807569,0.0890767931640787,8730.52204972596,0.1069829405032,1.82424770150957e-08
"27",289993.515297173,0.175842072137657,12748.2651590845,0.375240363600148,2.72530875644605e-09
"28",369673.126668202,0.110125765455977,10177.63401071,0.255020295080935,1.42401119784807e-08
"29",284370.693595089,0.17668580187866,12561.0660071597,0.20525675213862,3.39587356845694e-08
"30",585929.571376875,0.0393518065500639,5764.34678619616,0.299857924223041,9.87812442954095e-09
"31",317005.580654391,0.141976388658068,11251.826881441,0.111650357783939,6.37273464970667e-08
"32",434051.162723135,0.0625109249219354,6783.23491131618,0.0292861818372004,2.24859093150842e-09
"33",379504.52123911,0.0992788022631086,9419.18858051332,0.162485577803409,2.57082000965081e-08
"34",136036.181559655,0.589685782539825,20054.6505441837,0.0830536984463281,0.70840227542206
"35",7851799.76598847,2.28093527635814,4477361.76728592,0.216809685155205,0.783190314844795
"36",687992.429240688,0.0271363435084869,4667.39972277842,0.351717955669407,5.10157455169136e-09
"37",488422.770806679,0.0526259044111581,6425.92251217631,0.173862674599994,1.77236131604364e-08
"38",266283.129019034,0.20098963341283,13380.0371213893,0.338353352095718,9.13103370137058e-08
"39",238551.488269776,0.237938085035449,14190.1210753167,0.0733836774413182,4.28621405798579e-07
"40",673496.788061157,0.0225333592351738,3794.03626727944,0.291543032875768,5.85605725023086e-09
"41",608892.854130206,0.0258016571822161,3927.61117074218,0.216853599697276,3.03501707099585e-09
"42",426202.743457543,0.0686468089595733,7314.36457704399,0.0627533040483592,2.58224117088979e-08
"43",219994.253841377,0.27433785321667,15088.1878297117,0.354252887801137,2.16287624255074e-07
"44",728892.06125781,0.0453861556543445,8270.40213686573,0.546752304226341,4.83271189732903e-09
"45",593369.979370734,0.0455354594571331,6754.84365967898,0.372454217173038,5.55879708930007e-09
"46",285786.551121946,0.171582233384749,12258.973678207,0.0231721399781569,0.00455549827769515
"47",236160.277012066,0.243225569203001,14360.0544498496,0.221022599421155,2.28601183621668e-07
"48",215290.834486247,0.282396654594937,15199.3528559671,0.011662421972884,0.0220800682321437
"49",576041.644330785,0.0178236005064233,2566.78403590377,0.0810400251409527,1.61537383469579e-09
"50",640158.618323695,0.0211014806051144,3377.07366718857,0.228641330467363,7.67581853633459e-09
"51",907555.874076123,0.0106378522900707,2413.61133335195,0.422837236397224,7.05415559298928e-10
"52",448188.183907151,0.0827123160054481,9267.67067430904,0.365756364454468,9.2488428582449e-09
"53",295149.060868477,0.166523690809687,12287.327738708,0.248567792261371,2.85846443737192e-09
"54",156232.265509375,0.472771257962325,18465.5311747928,0.303884960199915,4.11865824806457e-06
"55",241486.478012725,0.23362705920389,14104.4439239045,0.147514927736867,1.05969830188624e-07
"56",545809.803532633,0.0368908968434846,5033.85328957125,0.184861887263496,1.23163740317622e-09
"57",354530.875441156,0.108915703839039,9653.49495783601,0.0196050615805913,0.0039676587161026
"58",251770.770258825,0.220415752186984,13873.5609263238,0.342560191667972,4.06782509343451e-08
"59",207817.345008252,0.300066581021215,15589.7600483832,0.268246163562606,2.83189370064996e-07
"60",618712.146341521,0.028705640842966,4440.13216451508,0.261197318574101,4.057759461773e-09
"61",177102.577009416,0.387436003273735,17153.9786515017,0.324543853473435,1.85247046052828e-06
"62",115007.261361161,0.770594779692313,22155.998807905,0.42505153515632,0.49604773042435
"63",147266.954605809,0.51946212369248,19124.9012473144,0.160651463965974,0.258586813405379
"64",465472.0939941,0.0661002290639648,7691.95300897334,0.240654935583601,4.25355028976782e-11
"65",287181.70176064,0.175318584512973,12587.0723626755,0.270693243254362,3.99042011101081e-08
"66",296659.816723236,0.167988887235279,12458.8881246896,0.337506031756778,4.3448712960803e-08
"67",198330.739768751,0.32379835755355,16054.7919473755,0.367249694655246,7.05295609748635e-07
"68",403725.55150506,0.0951999628086026,9608.66437204107,0.297427801979975,1.46030053604917e-08
"69",76601.0006516498,3.68447147462523,70558.5504571881,0.166644902944925,0.821214263487779
"70",141694.034879931,0.552492622232275,19571.2272213711,0.36178784064404,0.29625206093975
