"","k","r","msy","s","obj"
"1",163458.5284898,0.454865984523832,18587.9311225824,0.740453058311727,4.48296320065822e-08
"2",3804139.9552943,0.0113672596824038,10810.6616850096,0.833865206764406,2.5194846209331e-11
"3",325631.013648985,0.335067799105562,27277.1167659697,0.890852944020341,4.09460465533584e-10
"4",771306.326188129,0.10918310100422,21053.4041293482,0.806627367458799,1.70235980867517e-09
"5",1328160.58704039,0.0265495282632854,8815.50926095265,0.617232292450726,8.84746942375614e-10
"6",1752032.0865659,0.00283555926769668,1241.99770509097,0.549198939094022,1.00201136277178e-09
"7",3614651.85409148,0.0195932603556897,17705.7037180977,0.855566739051082,7.82957254585881e-10
"8",1326434.57159842,0.00856386598826704,2839.85197834332,0.458440308974732,4.03247923941308e-09
"9",664948.933232719,0.0667136450917929,11090.2917839635,0.485976910762113,1.70704456126103e-09
"10",4278705.11685378,0.0368596397424681,39427.8822928713,0.917321297700237,4.4471260007839e-10
"11",4138481.21291307,0.0225978748412451,23380.2201205635,0.883144961403065,3.58812424217092e-10
"12",1106916.99101302,0.0189900918258536,5255.11382573373,0.447368628610025,5.79993775229326e-10
"13",758267.57440818,0.257223615883762,48761.0818241704,0.942841420822144,8.32015567553412e-11
"14",707033.04557249,0.0653959811851113,11559.2799363776,0.531372770494049,5.77577130567164e-09
"15",479834.919711099,0.189105838016343,22684.896150368,0.847342807340294,7.09546754684709e-10
"16",402142.558856715,0.151944354237804,15275.8228542554,0.623665991882001,5.02911490229963e-09
"17",720416.217176183,0.0978769900152898,17628.0427238515,0.743370296792277,1.41137701525906e-09
"18",4780582.13939428,0.0151173017147538,18067.3756433466,0.880274196261201,6.86777745784184e-10
"19",571768.667541202,0.0743655573567418,10629.9739102058,0.381336573415755,1.11385612955317e-08
"20",795161.591556637,0.139055670019063,27642.9319718332,0.874569472108417,1.19258058983718e-09
"21",2764116.47831451,0.0217248539432912,15012.5066934068,0.816551048267401,1.48095091745404e-09
"22",728200.026703362,0.0953072785675749,17350.6906994832,0.737096463853157,2.3539687976637e-09
