"","k","r","msy","s","obj"
"1",363658.199158051,0.0808333675240755,7348.92921642155,0.0163311866534959,0.011414235969356
"2",170500.379267712,0.403745739805134,17209.7004411246,0.283199362886602,3.734415837231e-06
"3",243619.323807061,0.216499498474391,13185.8653557248,0.227558100947874,2.62672488954285e-07
"4",236937.483564793,0.228588326764724,13540.2857289801,0.263704024628842,2.40966809839094e-08
"5",240245.124619198,0.224055518653843,13457.0615001529,0.37373501826041,6.89765072281467e-08
"6",224437.545649588,0.252414481926972,14162.8217025255,0.215301484174681,1.74012889930797e-07
"7",237951.786271987,0.22501842728897,13385.8841793809,0.0406672466920134,9.61675207140911e-07
"8",157874.989789998,0.4553053460287,17970.3317139032,0.321440616228367,6.11865344413154e-06
"9",253237.979038009,0.203341710874528,12873.4609789991,0.37642177754564,5.24362947507129e-09
"10",152504.541082472,0.47998301526938,18299.8973677595,0.41012331383483,1.45748810047031e-05
"11",253306.544809974,0.202182406063532,12803.5316753301,0.319154684562127,1.55798989265321e-07
"12",174584.047763035,0.388749994379919,16967.3868966758,0.274175243584448,2.13264515103173e-06
"13",357946.009242344,0.091430771811038,8181.81997292712,0.145421620570036,9.33380411849427e-09
"14",197533.889570413,0.316357200923687,15622.8170980161,0.0350360276315356,0.00724725753714608
"15",128095.846002272,0.619642018366824,19843.3921403135,0.428501009354585,5.97850636191444e-06
"16",6314509.81180517,3.67163072588428,5796137.06098041,0.366809102770686,0.633190897229314
"17",203159.045290689,0.301824479635329,15329.5932820181,0.278690889219661,8.43351029788941e-07
"18",184557.293364671,0.355293844978868,16393.0175946068,0.40556783518582,1.09772702705513e-07
"19",55133.63344261,2.01151842802466,27725.5799184417,0.160011897340574,0.751581787113308
"20",319805.705853714,0.123557471467906,9878.59609407345,0.214734498757772,2.74863188598484e-08
"21",344382.542347706,0.101512518831974,8739.78482886864,0.156842123494207,1.41282500698559e-08
"22",111880.572395125,0.748166280219404,20926.3179194196,0.468833744404107,0.00133601276726009
"23",121635.46581939,0.666524787380972,20268.2632483137,0.0736580900239921,0.000554578379243456
"24",71880.834078492,1.36611639057423,24549.3964006936,0.0272031511207516,0.906635106808344
"25",209798.868387433,0.285854661490464,14992.996125993,0.394996289331684,2.46721918506498e-07
"26",6314509.81180517,2.41028513437249,3804942.2825608,0.209960505708231,0.790039494291769
"27",312116.2972891,0.134623736369864,10504.5655307465,0.318813561156866,1.12791603834594e-08
"28",113698.563899591,0.731832624853785,20802.0796151859,0.247204944035872,0.00182693928096295
"29",191530.229213306,0.333906808948469,15988.311913446,0.329816369111831,7.64937182429204e-07
"30",92602.0625097436,0.963285136673643,22300.5476102399,0.0372774189042866,0.892020523804361
"31",170840.694477861,0.402458883039677,17189.0887693207,0.267940434405782,1.55184906361905e-05
"32",92979.8952999106,0.958145073764148,22272.0571601789,0.0565860684121792,0.872620821280599
"33",167132.0273748,0.416627798689844,17407.9621639334,0.107126659498927,1.07423608669832e-05
"34",75399.7847219664,1.27578730639378,24048.5220632772,0.123559219081306,0.809861513101579
"35",209088.355952583,0.28714517208136,15009.6779875533,0.308814021530815,2.16356333848644e-07
"36",119703.339150408,0.681584876317204,20396.9964023968,0.141430590340027,0.000669696523316804
"37",102023.581095169,0.847397684935646,21613.6366072227,0.296432267151075,0.626194006227859
"38",172761.183109726,0.395249415185012,17070.9391476975,0.0815685475293315,7.29615405738182e-06
"39",145471.986574355,0.5152000964553,18736.7953786629,0.575989343684801,2.24258987562287e-05
"40",117587.773724265,0.698672786694902,20538.8443872955,0.27260096282863,0.000206694667742646
"41",86872.7405748802,1.04731240375714,22745.7246881122,0.228462924015005,0.702167679776366
"42",125649.917187068,0.636792739733789,20003.2387532191,0.221351775320282,6.47793273834685e-05
"43",228582.434173499,0.244369616606257,13964.6504504758,0.264307590787598,3.50827510875451e-07
"44",102447.986240135,0.842707829088585,21583.4300197303,0.167478157129212,0.692240825649152
"45",72068.7474613798,1.36104725084588,24522.2426510543,0.376475825653017,0.557353663878234
"46",130489.566935774,0.603499538664074,19687.5983615535,0.0879527311332996,0.000387804681431014
