"","k","r","msy","s","obj"
"1",96153.8055189273,0.276619709664895,6649.50944145511,0.495376038614748,7.45973723348392e-08
"2",123298.524246394,0.172424115238127,5314.90973833781,0.422366018988605,2.0240690234985e-09
"3",55305.500970114,0.729278220688397,10083.2743354413,0.252926603216281,2.67668192857062e-05
"4",65986.6574206777,0.544468379921984,8981.91211557584,0.369957253709944,1.49800029369818e-06
"5",98272.1560949691,0.259127000284539,6366.24225509584,0.289810820867111,1.20805154546488e-07
"6",121660.586975363,0.167599737312464,5097.57060458777,0.296483291900578,9.97694410420635e-09
"7",74451.8591800916,0.439977414516866,8189.28412700763,0.269661303789375,5.57147528279511e-07
"8",58455.953411112,0.666768053332231,9744.14056540168,0.0587319775978557,1.86414345104621e-05
"9",189630.811843567,0.058562303164553,2776.30427313082,0.321381259969232,2.49020304377012e-09
"10",136561.500251666,0.143856913310308,4911.32897580736,0.434709558702223,1.31539552583604e-08
"11",130032.076810938,0.149531643127688,4860.97752621133,0.346972844426359,5.54001122754499e-09
"12",182177.275112839,0.0981527753995332,4470.30129176236,0.542164503585357,4.59777471650824e-09
"13",169797.553143909,0.0757351468200233,3214.91065425866,0.289503176504306,8.3412632356783e-10
"14",120420.310305394,0.169439890678632,5101.00105340822,0.267788431918042,5.09404642912159e-08
"15",130324.511930293,0.154986237511386,5049.62643989596,0.41603830265519,1.56383921368075e-08
"16",63323.0121766307,0.583996396823209,9245.10273678612,0.390169792465366,7.02066611413255e-06
"17",211983.310361137,0.0451641010057522,2393.50891017103,0.356079612621931,5.71815816918786e-09
"18",71032.2914164314,0.479345469717414,8512.25177352839,0.537780472717129,1.85569771771199e-08
"19",151628.240824879,0.0833409705554209,3159.21118848912,0.121918239270341,1.16183433429562e-08
"20",99586.5608546005,0.252530260848579,6287.15504740628,0.296468475094232,1.10510029072142e-07
"21",97726.5006992712,0.258688992732596,6320.19250729394,0.137185612528078,5.05519425764156e-08
"22",120185.410056265,0.171727775701193,5159.79328517457,0.292850146295833,2.00119660287434e-08
"23",74596.7324922213,0.439315026704074,8192.86638171421,0.498078082406224,3.72646617619043e-07
"24",71615.0669186322,0.47236974054962,8457.19764494949,0.50178719741404,9.97961046800278e-07
"25",102358.203926827,0.23665597555925,6055.92015169896,0.218881857392436,1.28856022518775e-08
"26",126044.00524384,0.153109007108661,4824.6181237208,0.264171028284775,1.39938288734598e-08
"27",73924.370487328,0.445533121884998,8233.93889165061,0.213935220215905,1.96741326979888e-06
"28",99367.9571792012,0.250734264925715,6228.73792512423,0.180879707104826,1.24268822981888e-07
"29",65474.2029560066,0.551572256099777,9028.43846019481,0.045273736386204,2.35708442404697e-05
"30",100511.219154827,0.249854036683952,6278.28345946471,0.357592660860954,3.26771115721769e-08
"31",168516.075471373,0.100016040957994,4213.57767660633,0.461913874022192,7.17064574384807e-09
"32",51316.55646437,0.821034609088349,10533.167219121,0.188751730502915,0.132576114681189
"33",85203.0264190934,0.346640033412894,7383.69498119856,0.57659823531175,1.5796713648264e-07
"34",84515.5028737914,0.347976965569234,7352.36205839495,0.317792606476014,1.38212875033794e-08
"35",95881.9220020594,0.269799747699983,6467.22959128627,0.174123430383752,9.27828331109826e-08
"36",145616.692780017,0.0947285354676502,3448.51401167344,0.117167239397536,6.47337861092723e-09
"37",34001.4921719371,1.70115095586001,14460.4177272394,0.345650969732361,0.636825167924051
"38",79570.4459781694,0.391933989736037,7796.59058932494,0.580140952533167,2.91954520892368e-07
"39",46996.5018184818,2.7836827324644,32705.8376495849,0.172388811217988,0.805183987624127
"40",176658.452638262,0.0619691201411583,2736.84221887289,0.248218118804274,4.91538659774804e-09
"41",77497.7250833409,0.408586428442269,7916.12967605077,0.188507538639849,1.08866132977892e-06
"42",171606.013850946,0.05233577690517,2245.28351412215,0.132484830709735,1.1920197273696e-08
"43",40757.3349972868,1.19424885617001,12168.6001752619,0.326023672386075,0.652169437016813
"44",123265.664462778,0.175210009360912,5399.34455610062,0.454188920491622,1.14279578578014e-08
"45",112670.804834534,0.196874786266445,5545.51015506683,0.300728299664529,1.26715538617539e-08
"46",52039.4346626437,0.803202667637265,10449.5531858427,0.263363014226332,0.0218187085897913
"47",77609.2131911114,0.407706975161396,7910.45438870098,0.243482488231337,3.20134905196223e-07
"48",96237.2097751929,0.265919049916976,6397.82684751999,0.064355723986255,2.36402899742028e-07
"49",86685.925282782,0.329669964246286,7144.43647215775,0.121510864530991,1.56766555570176e-08
"50",108527.347316836,0.210274757995174,5705.14042322646,0.246871765058447,7.09884299399111e-08
"51",61409.6023347972,0.61490071494554,9440.20209504702,0.581669530142686,2.85659730192567e-06
"52",180206.437001266,0.0558636750076277,2516.74845773032,0.233683011066868,3.84849688228606e-09
"53",123084.757890994,0.167595642164561,5157.11725985266,0.353402345135667,1.92525475006811e-08
"54",186750.122517983,0.0356411196611789,1663.99586585081,0.147817572616435,9.20218837241471e-09
"55",126850.532217546,0.162652878969017,5158.15106598398,0.411776365494236,3.19676345394981e-08
"56",51240.7001268104,0.822939750069534,10542.0022389363,0.21326386933298,0.112636049854728
"57",251606.133960667,0.0448248343557595,2819.55081941998,0.498931028625869,2.12705930646706e-09
"58",122073.595393262,0.158545012068955,4838.53991373136,0.171359111272077,2.68386474155946e-09
"59",170687.014864704,0.0825701370394033,3523.41255205632,0.35045919585142,1.00570697325608e-08
"60",102819.193576961,0.23631168745903,6074.34428433704,0.279250873310269,2.97621982614515e-09
"61",189018.898545242,0.0337279334727551,1593.80420880684,0.151635507088512,1.01573394695187e-08
"62",81135.0902895007,0.374780199844474,7601.95633827462,0.148445416782445,6.31371640580358e-07
"63",84635.0342234331,0.346346884882901,7328.27011381095,0.240913896690791,7.45128445056586e-08
"64",124518.049949109,0.16091812891723,5009.30290355822,0.315385858779477,1.38185106135502e-08
"65",88189.9287298377,0.320691355511439,7070.43694670721,0.306767731519811,4.39360235915398e-07
