"","k","r","msy","s","obj"
"1",54011.9546344683,0.196816158555734,2657.60635681065,0.858938614634219,3.15960368979518e-10
"2",19274.7078146726,0.520169131960621,2506.52700818822,0.628242773340975,6.81517307143942e-07
"3",11221.0261607528,0.965672731953297,2708.9597469934,0.347502222986474,0.630978280880018
"4",22038.74258786,0.441943136798927,2434.96775759574,0.399097182589803,1.00608253750245e-06
"5",60148.7228968402,0.134909293721119,2028.65543106001,0.634951760291107,8.50840031763056e-09
"6",84967.4367841745,0.0730278232216173,1551.24673826716,0.47868020720035,2.30478713891813e-09
"7",55907.2890861079,0.186939836281889,2612.82486718032,0.845777479911017,2.97074687072296e-09
"8",68758.6762192337,0.142081718697253,2442.33772314417,0.787411110163428,7.98802690660239e-10
"9",29022.6763331851,0.313372340250248,2273.72600071393,0.442134407059858,1.75871160634777e-07
"10",19960.2440329648,0.49823353127976,2486.21571743745,0.413949439048325,4.79296475452973e-07
"11",69241.4842966479,0.104430277272292,1807.726850961,0.542078646384151,8.88929574394126e-09
"12",49749.8645336905,0.243893690831908,3033.4195198773,0.921296696409868,1.4143003435052e-09
"13",120979.62767526,0.113217524036006,3424.25347604771,0.873873475785564,2.13753847955189e-09
"14",34182.8385645984,0.267761238472875,2288.2097971438,0.742314010226037,1.07985909103547e-09
"15",33237.2034842923,0.273395703501666,2271.72715725403,0.705788651559576,5.845624317935e-09
"16",25562.618291348,0.371795563215244,2376.01701622201,0.688455747238883,1.22872439112243e-07
"17",92000.1691495182,0.128095899644056,2946.21110865322,0.848489246178869,1.11926079515712e-09
"18",28325.9714566258,0.3288863665427,2329.00645779048,0.690375376521825,1.59165627344748e-08
"19",25335.2570073588,0.380095353109582,2407.45336458351,0.805560582600884,2.37672680425405e-08
"20",33206.2544973037,0.262892268190415,2182.41689072609,0.427553677712702,1.4357173017121e-07
"21",7844.84590402296,1.49963578850149,2941.10291823804,0.90618872154336,0.0830101857228039
"22",59791.9970591038,0.163439753813973,2443.09731984643,0.798445547614101,2.41710684800722e-09
"23",50298.8261392994,0.191894665610534,2413.01910565081,0.805763021414672,4.18791223921744e-10
"24",103487.043061669,0.122010782133557,3156.63376616083,0.861886398451353,4.95228524854952e-10
"25",19906.3038424457,0.500149198796911,2489.03047945177,0.507789827701294,1.29648983371311e-06
"26",16060.0154269534,0.643037005490755,2581.79605707087,0.187579480655343,1.0229710177917e-05
"27",29027.1326764872,0.323582500488808,2348.16804336953,0.767925029733498,4.13826720668808e-08
"28",22951.1100934392,0.421191686470738,2416.70419165781,0.511839402985717,3.03476531016145e-07
