"","k","r","msy","s","obj"
"1",35887.818677225,0.950853474117361,8531.01426693332,0.59040133568376,8.80378705492291e-08
"2",52003.8617584938,0.59242555605617,7702.10417983597,0.177603748445335,4.42938930811376e-08
"3",229792.928171521,0.0461949087472338,2653.81583691077,0.304750439764153,8.17063816604957e-09
"4",83646.6346452191,0.332368739999052,6950.38164054813,0.357166722843419,2.4614942861767e-09
"5",137186.727093407,0.209773016835327,7194.5184030372,0.56008382360597,1.03113435567792e-08
"6",30234.4200291623,1.13959655242291,8613.76020743488,0.377305284662871,4.75770987773405e-07
"7",101013.078513504,0.268256330375777,6774.34944049819,0.417789022621887,3.12671011304388e-09
"8",134301.632451157,0.204778975583615,6875.53767813878,0.522787859031012,9.82148862238574e-09
"9",142983.09002555,0.147426003661178,5269.85638839833,0.33473147315609,4.39536840257659e-09
"10",304294.975587275,0.0548732576731725,4174.41415101306,0.549440824330402,5.43172795630653e-09
"11",134752.770167368,0.176109946293081,5932.82577925477,0.404166619905033,2.98298979961586e-09
"12",101676.213848588,0.250248949234096,6361.09141942758,0.332073786680072,1.25626400948597e-08
"13",315480.885627343,0.00805148394216588,635.022321172205,0.341641666809485,2.95888241685915e-09
"14",64920.5077554367,0.44951802096894,7295.73454163066,0.255006979450639,1.09404865167306e-08
"15",22666.308125162,1.58612523585636,8987.90083025386,0.170060828878039,0.597869442164788
"16",27258.2937731491,1.28671264078751,8768.39779105258,0.59666567955924,1.76231103932167e-07
"17",92659.071302448,0.350927242329678,8129.14809224927,0.608193078917014,5.11192599361721e-09
"18",133128.804419877,0.126947793278648,4225.10198573203,0.000873463502212735,0.0717059300428121
"19",317768.164444458,0.096874799373053,7695.93179442504,0.707254479283021,2.78805145637051e-09
"20",177586.251488694,0.0868509319101359,3855.88285905521,0.26951230870951,6.10936412570595e-09
"21",173619.558643015,0.122625239823527,5322.53500416367,0.435162000212253,6.80573924993766e-09
"22",212056.755416028,0.0412179609719973,2185.13676714655,0.195978324199798,2.7913251987588e-09
"23",115862.041242846,0.291030984811244,8429.86099128665,0.650559001785217,1.14175646714898e-09
"24",22245.2571953648,1.62429973372126,9033.24133474796,0.0910087312170413,0.70667581133064
"25",169795.417443671,0.108159846801657,4591.26158458271,0.337995028516,3.12110615130479e-09
"26",104998.742335803,0.226635708083128,5949.11607927813,0.254057378751148,1.00096716471043e-08
"27",86089.8891180033,0.329583888946777,7093.46011362709,0.413330055227966,7.31293459121929e-09
"28",68740.0203296311,0.407343939134664,7000.20766431721,0.15407312977436,7.19957324313292e-08
"29",256431.459259207,0.0617954970444062,3961.57737068628,0.473411868582154,2.49816028974337e-09
"30",68938.5862251102,0.421939981966435,7271.98645715364,0.316570002171681,3.18410406374703e-08
"31",28368.8563872546,1.22596150436656,8694.78146341938,0.430657078616097,3.51857591951443e-08
"32",321493.683085927,0.028740330072269,2309.95864200974,0.463240141899752,1.39525357933934e-09
"33",237852.044826786,0.0212747439522448,1265.06033805193,0.19081020403151,4.08249495320590e-09
"34",179339.164980748,0.131517240584324,5896.54802674119,0.503097645028159,7.42740979831069e-10
"35",155742.106211259,0.104570543844189,4071.50918648771,0.200953423310699,6.07625977311343e-10
"36",364494.496510884,0.0302173489865176,2753.5143511836,0.541082559440024,1.08966391465515e-10
"37",141966.61694734,0.153935855404248,5463.43815465898,0.360289301769523,2.70617317443822e-09
"38",150704.963298445,0.116469595787817,4388.13653964692,0.227229248781317,7.62719915003984e-09
"39",288250.355150885,0.0107027650898388,771.268959560628,0.291289224901928,2.30783170351856e-10
"40",98426.160489404,0.253086305171042,6227.57832260882,0.27337733639596,1.43869101076888e-08
"41",183348.908473359,0.0670130722246629,3071.69341145958,0.187071246242688,7.70207750355745e-09
"42",235846.6929734,0.133267694527473,7857.68625862343,0.677320800630278,3.01998437368667e-09
"43",111307.448535385,0.30611022712239,8518.08708789507,0.655819672384752,1.71583536268116e-09
"44",263335.399040386,0.0845737141521319,5567.81319114479,0.58404352075753,1.16387310900024e-09
"45",70713.5974820032,0.390433007047225,6902.2306260064,0.142113782462327,2.97630554646489e-08
"46",177084.665303925,0.128445444438712,5686.42963456079,0.479485050271337,2.02553140926653e-10
"47",375856.417358634,0.0188712370942818,1773.21889134553,0.505260195618238,2.13467166165771e-09
"48",107432.432321101,0.212538077528742,5708.37065744088,0.211154830400237,1.72281493793225e-08
"49",300643.941011311,0.026797754084849,2014.14559958024,0.410080835081857,2.0355657159854e-09
"50",39193.5549581571,0.85181473838675,8346.41194078233,0.469026906785791,1.89833300745512e-08
"51",162908.422588217,0.0770029213329106,3136.10611225726,0.0849987328094664,5.59185378556926e-09
"52",53414.894878434,0.579891277808561,7743.70791126625,0.288795152977111,7.30005277893575e-08
"53",40962.9864881098,0.802454732894064,8217.73559521483,0.349196911097039,1.17212761663321e-07
"54",94130.1210771245,0.270581816407396,6367.4747849241,0.274919966703739,5.8985221151886e-09
"55",87904.9638145089,0.305103497043897,6705.02796683097,0.319408028990405,7.12583370088282e-09
"56",105059.908851405,0.259646084556898,6819.59849429295,0.442408829938836,1.84026648919478e-08
"57",57447.8117333105,0.523431539805042,7517.49913849922,0.212009602827676,2.08103146659422e-08
"58",135043.705209556,0.174057085917103,5876.3284500559,0.396870799168583,7.66523228223903e-09
"59",192707.939498173,0.042233307068156,2034.67339582449,0.0916798500000858,4.91332430296865e-09
"60",207320.251710621,0.0602148454464219,3120.93922866708,0.285737837469531,5.88347626173658e-09
"61",150646.339401937,0.150280936110474,5659.81822673482,0.415682234374281,7.30288718386873e-09
"62",299394.190907499,0.056474018899592,4226.99829893454,0.546964617513115,8.39969538368734e-10
"63",159384.143001181,0.0994247782293584,3961.68326779218,0.202356920434269,4.40150035863063e-09
"64",258738.641647028,0.0462851510377478,2993.9392769836,0.403868034459373,4.52009957241373e-09
"65",335780.748110939,0.0335982838706624,2820.41422333368,0.51194083269611,4.17103751537695e-09
"66",356257.177314688,0.041031048251993,3654.40135812945,0.575372558506901,2.83813861301496e-10
"67",153163.010848196,0.111225419732775,4258.90504228154,0.218490535078122,2.42325595700699e-09
"68",31283.3992428169,1.09744448023069,8582.94845547057,0.422429192585816,8.18058576435021e-08
"69",95335.9676201124,0.262896762678762,6265.87931354371,0.256020750962625,2.09141211016117e-08
"70",215109.514324565,0.0226167001920203,1216.26684848245,0.097658560504196,1.01638600313869e-10
"71",76874.9075377523,0.402716564526219,7739.69966546859,0.521863674041627,1.13136191526308e-08
"72",205682.272851625,0.0863522278313331,4440.28062153749,0.41860082562733,3.4453641606369e-09
"73",174947.416374921,0.10975172229558,4800.1950645774,0.379786577389551,6.12968076296738e-09
"74",43623.4516607944,0.770267289314891,8400.42946532982,0.589362961435769,1.14239805393268e-08
"75",48832.051686943,0.648632031797727,7918.50822563836,0.305859279401562,9.48051949167805e-08
"76",82861.7234727082,0.324875141747537,6729.92853966032,0.275761504547491,9.47621447977554e-09
"77",292049.140165373,0.0321354962589007,2346.28601279988,0.418006884986523,4.78235190337628e-09
"78",178156.204912931,0.192762331881341,8585.45137453666,0.685468042816753,2.53518006587683e-09
"79",243729.842951346,0.0330663736718405,2014.81551550205,0.282422178842342,4.6404321496496e-09
"80",33136.0034981135,1.02653883622455,8503.84861702152,0.375216048548586,2.63434093650261e-07
"81",228922.959662636,0.0342273416744467,1958.85608937466,0.231454802550068,3.26531929273344e-09
"82",236596.279300824,0.150382377440999,8894.97774373811,0.718442288049665,2.41964193126165e-09
"83",57110.1396658291,0.543717855383366,7762.95066493727,0.392130115054533,2.02982649577521e-08
"84",215636.449193994,0.0697479006073971,3760.04740642867,0.37617218431092,6.10996797600905e-09
"85",191102.953690327,0.104120485298433,4974.4330700502,0.438527128308926,2.50797993484042e-10
"86",146690.880433283,0.100068867249873,3669.79756021131,0.0464797538441737,0.0208596525178272
"87",46476.0048927723,0.695888238722428,8085.52629692156,0.407992410314168,7.17818036122253e-08
"88",195131.753808187,0.133680061479407,6521.30621141574,0.574130759649987,4.50609105584476e-10
"89",94732.9787351172,0.332667860149038,7878.65433033894,0.579433893589014,2.6232566119333e-09
"90",166817.204587266,0.0848201348535544,3537.36444724623,0.173909440812136,1.81054192194274e-08
"91",70244.9942253375,0.414687286910991,7282.42651859587,0.339694140625518,1.62327122299466e-08
"92",310874.084395389,0.0451947470536991,3512.46890244998,0.520150634464827,9.77975478377857e-10
"93",295244.012117217,0.0867870416150131,6405.83859155008,0.648953764262792,2.8590415590557e-09
"94",42518.7278834418,0.765426257792656,8136.23769248178,0.297506597024169,7.07599662197467e-08
"95",183565.798666156,0.0820611577345605,3765.90548975349,0.28055279660483,3.76188868944638e-09
"96",105516.181112401,0.221943841275238,5854.66663819499,0.233442385292917,2.87418058797506e-09
"97",255132.694057144,0.143322415216875,9141.55847826453,0.732136239989608,2.55834042839354e-09
"98",82141.7533042192,0.335114840172715,6881.73013251251,0.321524068653083,6.87161483270415e-09
"99",38367.7941067588,0.866227196258904,8308.80667893414,0.351566011584353,5.45852258393431e-08
"100",75439.0717963797,0.447161156097548,8433.35563984877,0.635333325972245,1.11287797865955e-08
"101",78411.478677582,0.345210302727576,6767.11257290124,0.229261906771413,3.47998884153711e-08
"102",28485.3832219941,1.22273556688258,8707.52280045314,0.525479054256373,1.46865481887026e-07
"103",45956.757455897,0.716602065149685,8233.17682511974,0.517244967963446,8.37209890303114e-09
"104",144143.866725679,0.227163203014132,8186.04561506185,0.646825185581976,4.64525728993692e-09
"105",221805.038810991,0.0776782003532055,4307.35406102767,0.43992903938381,5.9411073283222e-09
"106",318133.717532076,0.0623696642009487,4960.47328336876,0.601983070493651,2.39855835193481e-09
