"","k","r","msy","s","obj"
"1",1535832.00066434,0.291971330784538,112104.728273862,0.392983930901622,1.07125858683776e-07
"2",353339.596094125,1.92825543138372,170332.248822856,0.34571686193368,0.459251961400714
"3",1275717.79318087,0.367755813801332,117288.158803017,0.484970494690909,1.90580797698736e-07
"4",597035.857084981,0.932915432633715,139245.991227569,0.757212645387238,2.43447773051741e-09
"5",880582.514272752,0.582129611664927,128153.289268131,0.338113952921905,1.60534932008849e-05
"6",553026.800449938,1.01511448459971,140346.378877142,0.392428553319529,0.0113876574113099
"7",43415198.7060728,2.54027670284097,27571654.4555621,0.453636161483073,0.546363838516927
"8",387507.257183208,1.61864812247791,156809.473571541,0.695625821055747,0.0888888334688948
"9",789271.217568161,0.665434651805428,131302.104460629,0.496298688696021,3.00369595938044e-05
"10",582922.125913549,0.954519108453391,139102.576981189,0.552304732403259,0.00360994402932047
"11",469358.538730134,1.2316116737211,144516.863865178,0.426662316988629,0.338569712276602
"12",908910.077701843,0.559868555170665,127217.542995747,0.431198006130027,1.02561586048933e-05
"13",692093.102213691,0.779323191373661,134841.051286218,0.392669089184814,0.00121954091558085
"14",704761.447344327,0.762628278889101,134367.752403899,0.283240534505421,0.00124026020604839
"15",43415198.7060728,2.53209376506613,27482838.4881886,0.385711568337556,0.614288431662444
"16",829538.303878086,0.6263675963914,129898.978378679,0.602676981590406,1.88700524753616e-05
"17",439844.478617491,1.33632696510475,146944.009307248,0.634626255476738,0.134109680934379
"18",362954.171834158,1.82793361478575,165864.032830596,0.433581646610375,0.36498876112347
"19",1619718.00783313,0.321257142157427,130086.494574348,0.710802953241603,2.22877383215803e-09
"20",1868221.66776765,0.261022045528844,121911.760305506,0.661382928149609,3.13165049448116e-09
"21",680545.382903523,0.795101324010656,135275.633748982,0.175155225579056,0.067045637884605
"22",716336.422064514,0.747911522056632,133939.065932718,0.534687270917354,7.93509485752519e-06
"23",563242.051251953,0.993650445404391,139916.428774246,0.445549945627515,0.0191519708883783
"24",952616.976998923,0.528190915774543,125790.90836586,0.227093084672273,6.39115276368507e-06
"25",700128.035734149,0.768667994050411,134541.503201556,0.673258094083452,2.50008408758662e-05
"26",1157002.80895485,0.414494668761635,119892.874013506,0.41854369667246,5.83988940872082e-07
"27",705709.633040627,0.761403619377413,134332.46720666,0.266058282998696,0.000852514252131786
"28",528771.121652296,1.06958417313169,141391.305732097,0.400929290771857,0.151094801742351
"29",484578.670016857,1.18461140318683,143509.354560769,0.611079785411351,0.152706445141146
"30",694426.841231526,0.776200250495367,134753.572028654,0.361932742896242,0.000960640970664617
"31",1240934.94991385,0.380720999221856,118112.498525131,0.507756845042525,1.0211037637653e-07
"32",1089049.83829734,0.446932970476651,121683.069806837,0.332873568425545,6.75727156562722e-07
"33",827306.685217262,0.628398407425411,129969.550860731,0.40466411157845,2.9100587372044e-05
"34",460941.732516668,1.2590795274191,145090.574686206,0.126105452072002,0.639921162474651
