"","k","r","msy","s","obj"
"1",111199998.342895,2.4121744110181,67058447.6269964,0.943686290679767,0.0563137093202334
"2",2653613.47630018,1.40634787283568,932975.916930712,0.83722783353094,1.16159748486666e-10
"3",1709240.85894683,1.67236557215009,714618.891753732,0.766512639468244,1.45448220134625e-09
"4",8340239.28570355,1.35289335075325,2820863.56832984,0.954223769358301,2.14979922752434e-10
"5",1648995.12955325,1.63675285511932,674749.371593536,0.744118978372057,8.26145041266102e-10
"6",5263404.69519991,2.08844235030446,2748079.3180617,0.949079122505498,1.81775372531945e-10
"7",11319830.1772424,1.22861411940358,3476925.79625268,0.962839957392547,1.96377802907932e-10
"8",3917380.33096764,1.55834766626633,1526160.12416026,0.911630414413144,2.29732788348258e-10
"9",1080770.42356665,2.31681914156141,625987.401238162,0.71412648967737,3.72007957771814e-09
"10",63846389.9190508,1.3544080250309,21618515.7189036,0.994321437558993,4.22771817554235e-11
"11",18960079.0431428,1.7308989372331,8204495.16640787,0.983531528160093,1.45394807304911e-11
"12",20280252.0306879,1.51305647580188,7671291.66648164,0.983723600132021,5.11267694847106e-11
"13",1131633.53670102,1.71665309249829,485655.552588144,0.503718378302229,0.0226879283302676
"14",1458272.78429617,1.15332469246566,420465.502619857,0.35691474618395,0.0977288933766285
"15",2732601.44601691,0.809825426049751,553232.532561203,0.68806157055781,3.95915633610855e-10
"16",18731874.5225087,1.90150612154707,8904693.51815047,0.983725176590058,1.22501786492535e-10
"17",1328037.11882387,2.11477849403033,702126.084540682,0.766488316046614,9.6671881610888e-10
"18",11730016.2367077,1.69042026751258,4957164.29619555,0.973481433873808,6.67755850614071e-11
"19",1187746.95369961,1.59225231814791,472798.21010033,0.505356376734951,0.00607314457995567
"20",2446999.83187727,1.66887560650771,1020934.58213711,0.858304891002514,1.34611743973778e-09
"21",5036951.27207967,1.70752575158428,2150181.00163781,0.938520119611054,2.57288190752547e-10
"22",4544296.59872586,1.94467398159403,2209293.84004711,0.934588416422579,2.40987896305001e-10
"23",6218591.92714246,1.55745924930622,2421300.87864725,0.94659242426255,2.40012121288657e-10
"24",5598314.97553242,1.38811535290837,1942776.74198835,0.931654344964794,3.8104597255284e-10
"25",111199998.342895,3.06332063278778,85160312.3224391,0.998674127775412,0.00132587222458758
"26",1827443.25304905,1.37161839702468,626638.696350177,0.714260376792987,2.32197039373716e-09
"27",111199998.342895,2.77137399030569,77044195.7823837,0.854383663636413,0.145616336363587
"28",1420727.29136894,1.50757485817604,535463.186198087,0.623268717603114,3.25011351165472e-10
"29",1171685.26933531,2.10333529899603,616111.746576656,0.702650866735692,3.15887593860253e-09
"30",2478246.21223066,1.59533900122887,988410.70925482,0.851327129316483,8.89113671576069e-10
