"","k","r","msy","s","obj"
"1",389367.204747539,0.475395823867644,46275.8857719995,0.299229507926001,3.23773730048771e-10
"2",730105.16819041,0.174219583354295,31799.6545517376,0.0880174628200475,0.0289437625915836
"3",341864.192037913,0.532516015044963,45512.0393076489,0.181931436509098,0.0203555254501808
"4",314044.63215018,0.600132601307176,47117.1055047107,0.0328214110064927,0.18028883568362
"5",507822.787255347,0.302250904893408,38372.4742433554,0.0527406284451738,0.101795631374317
"6",857021.489167025,0.222078453365293,47581.5017037584,0.53890393845913,2.47362019756281e-10
"7",1528199.01625998,0.0511539923940125,19543.3702135751,0.279646340521871,6.05057726144054e-09
"8",644634.741868255,0.302123769763119,48689.8695833781,0.498297618066458,1.02664360346338e-09
"9",315877.826106211,0.605662059632212,47828.8036879084,0.244122510781561,6.89871998416081e-09
"10",271335.331261333,0.789977875328137,53587.227122821,0.356592711304653,1.70550529254854e-09
"11",317988.16056809,0.595039323366195,47303.8649757244,0.228257978847879,1.57680790369152e-08
"12",449264.004060997,0.441211083134503,49555.064461274,0.427613909407083,7.70093377955305e-10
"13",204926.048404019,1.13777631188476,58290.0008905608,0.392905901525539,1.53077016618042e-08
"14",335529.69855817,0.546760644702308,45863.6085751091,0.136930850579354,0.0677292337546808
"15",574520.267749269,0.26541958919747,38122.2333629078,0.221431101981155,1.02778406618764e-08
"16",316697.232995142,0.661983520594249,52412.0873151453,0.3825588104502,9.98130644802586e-09
"17",748790.371093296,0.21438699563573,40132.7295049138,0.390250746272614,4.92860624534686e-09
"18",733692.815253994,0.208151096442392,38179.7409867561,0.33792283061101,2.08395961598384e-09
"19",352038.865597049,0.578336303625039,50899.2140654373,0.38230721132564,6.73427846820118e-09
"20",704887.68454514,0.184361708294062,32488.574419547,0.120533263751487,1.97739532803443e-08
"21",404458.471386844,0.419450240042449,42412.5507276034,0.100082228782873,0.0812600500493404
"22",481406.183396013,0.337333346292131,40598.5896926751,0.214733449665388,1.27848353848048e-08
"23",462614.085049994,0.350030644037786,40482.2765327502,0.185828122372096,1.3338406573693e-08
"24",601877.49850855,0.308785797211904,46462.8058002173,0.448342327330141,4.08338785007345e-09
"25",598089.355313933,0.237430371845652,35501.1445072783,0.0696059909110413,0.0671139692868822
"26",367619.443733191,0.482905298716184,44381.3443224636,0.202301761778253,7.3466145666945e-09
"27",942104.007253751,0.214659625541114,50557.9233544683,0.585352242080701,4.49111259293034e-09
"28",833716.419841017,0.147842928489846,30814.7692598414,0.17650583034731,9.02167657246267e-09
"29",1268134.24528283,0.106384250668273,33727.3778577974,0.443482818400021,9.24900989129895e-10
"30",184429.078545506,1.23160231144575,56785.8198586141,0.167012808851965,0.116863777614636
"31",472197.746191895,0.357047047261352,42149.2027503204,0.260200247891704,1.24627491659979e-09
"32",1070663.78122096,0.1180535143925,31598.9055264743,0.338796923318437,4.14858253305894e-09
"33",282776.234962394,0.804202762233213,56852.3573126663,0.449691469877329,4.41345632262724e-09
