"","k","r","msy","s","obj"
"1",21883.0791618277,0.449371227724661,2458.40653733661,0.554875112309374,6.22165630126403e-09
"2",30459.513474604,0.317078572209708,2414.51476068245,0.574091856963079,3.2810139050099e-09
"3",67050.8471965253,0.0193230751644513,323.90714005465,0.178922578904676,1.02170225058096e-09
"4",10496.8743307379,0.967551646392097,2539.06701016911,0.455347697069144,2.89656324481413e-08
"5",35858.9245442005,0.207961097648192,1864.31532717391,0.358836899565879,1.18766644852109e-08
"6",37343.2300948851,0.164596169969368,1536.63816197573,0.182042401683283,3.08766942569427e-09
"7",20505.0848478359,0.453141349240129,2322.92545355792,0.429232294320923,1.68265232303177e-08
"8",77294.5526512872,0.0304915620682369,589.207912425833,0.352418825488549,1.84259396629471e-09
"9",24276.6032461333,0.328777019385564,1995.39731401741,0.0694125971873803,0.0586444091102272
"10",6302.05185342475,1.76220163326464,2776.37151725589,0.616385577299178,0.142286359203421
"11",116229.790740849,0.0186283328205058,541.291806394572,0.54826093399604,3.79923092985734e-09
"12",75015.0769144966,0.0386293231407093,724.445411638813,0.367238239586222,2.07235817395457e-09
"13",15648.7604190006,0.617156075166498,2414.43189035282,0.416785930000911,1.45935228901273e-08
"14",30158.1056001646,0.231847707647627,1748.02191259831,0.11552830048136,1.5297302563555e-08
"15",40668.541287249,0.205459589579447,2088.93545041824,0.508467338072984,3.16248738307934e-09
"16",27566.9058058483,0.315838800156213,2176.67461343462,0.428465454147109,1.22838623162203e-08
"17",22406.4318097442,0.374961875021832,2100.38942098263,0.188903194921002,2.33901256974089e-08
"18",64890.3283011134,0.132967996210148,2157.08423190442,0.62241346644823,1.81817327860045e-09
"19",14976.9887483077,0.636335831733647,2382.59864800496,0.293959292634641,4.67145476745756e-08
"20",69908.1964664781,0.0243927541087211,426.313361647741,0.241505698203068,4.12507528135819e-11
"21",76147.3349967723,0.0426949317664189,812.776317970459,0.396863294251743,1.06713554659521e-09
"22",61707.6941717973,0.0740178277971483,1141.8673702418,0.367951175390021,6.11180950293999e-09
"23",52421.7323740825,0.146178422204125,1915.73153191257,0.523570891145813,2.62173072140826e-09
"24",21938.7764936452,0.429918714253789,2357.9726456123,0.485876484917703,3.88469578727069e-09
"25",47752.5780154207,0.170380514019048,2034.02719700052,0.531910417960648,6.27466811842226e-09
"26",23503.0762875039,0.380449035030511,2235.43067345733,0.404924272659391,5.86247222988945e-09
"27",18770.8217692148,0.512371388418889,2404.40800291402,0.482849178630093,1.45676591900568e-08
"28",54320.2863012021,0.155984431793487,2118.27974838814,0.58178316644226,2.15250151036628e-09
"29",76065.0479808113,0.117849150528344,2241.05032235909,0.661297930108887,7.71752883821364e-10
"30",34336.8309631324,0.203903752762226,1750.35217283622,0.256135351054407,1.34289695474799e-08
"31",63915.2473538675,0.0530909312965457,848.330001516477,0.300965069798942,9.57431295356415e-09
"32",48000.1849611645,0.131412924328834,1576.96116851789,0.380243953694931,5.97758975651175e-09
"33",42904.1670052443,0.145456062756878,1560.1678021116,0.307869542033568,3.25995069827556e-09
"34",23359.1681222737,0.400828602960267,2340.75568119124,0.489715011930831,2.40255360051123e-09
"35",13892.9934164419,0.721954657074544,2507.52782442655,0.523251303558442,2.17259841228667e-08
"36",36639.1080523384,0.175518618122031,1607.71140364255,0.212734638231622,1.54447612754627e-08
"37",50793.1101494986,0.206144293517675,2617.67745183346,0.671637874185272,4.06803746244577e-09
"38",24837.7608855636,0.402758127276199,2500.9025150009,0.589076534883103,3.41168193696006e-09
"39",92361.4774544018,0.0499574595985013,1153.53619459654,0.548274924556595,9.75722391771683e-10
